Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,Bio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area
M1,CorteMadera,1,48,b,NA,NA,2025,NA,1,0,0,0,0,0,0,0,NA,#VALUE!,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M1,CorteMadera,1,48,c,NA,NA,2025,NA,1,0,0,0,0,0,0,0,NA,#VALUE!,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M1,CorteMadera,2,0.5,a,2025-07-10,2025-08-07,2025,NA,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M1,CorteMadera,2,0.5,b,2025-07-10,2025-08-07,2025,2.636638824,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M1,CorteMadera,2,0.5,c,2025-07-10,2025-08-07,2025,2.048691832,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M1,CorteMadera,2,2,a,2025-07-10,2025-08-07,2025,3.099339015,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M1,CorteMadera,2,2,b,2025-07-10,2025-08-07,2025,NA,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M1,CorteMadera,2,2,c,2025-07-10,2025-08-07,2025,1.610243823,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M1,CorteMadera,2,6,a,2025-07-10,2025-08-07,2025,2.902570735,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M1,CorteMadera,2,6,b,2025-07-10,2025-08-07,2025,5.880817259,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M1,CorteMadera,2,6,c,2025-07-10,2025-08-07,2025,2.676890709,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M1,CorteMadera,2,12,a,2025-07-10,2025-08-07,2025,2.498760679,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M1,CorteMadera,2,12,b,2025-07-10,2025-08-07,2025,2.83295799,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M1,CorteMadera,2,12,c,2025-07-10,2025-08-07,2025,3.609664055,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M1,CorteMadera,2,24,a,2025-07-10,2025-08-07,2025,7.066030367,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M1,CorteMadera,2,24,b,2025-07-10,2025-08-07,2025,6.442266496,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M1,CorteMadera,2,24,c,2025-07-10,2025-08-07,2025,7.961396219,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M1,CorteMadera,2,48,a,2025-07-10,2025-08-07,2025,4.841959331,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M1,CorteMadera,2,48,b,2025-07-10,2025-08-07,2025,NA,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M1,CorteMadera,2,48,c,2025-07-10,2025-08-07,2025,29.16061011,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M2,CorteMadera,1,0.5,a,2025-08-07,2025-09-05,2025,NA,1,0,0,0,0,0,0,0,1,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,1,0.5,b,2025-08-07,2025-09-05,2025,NA,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,1,0.5,c,2025-08-07,2025-09-05,2025,0.854662271,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,1,2,a,2025-08-07,2025-09-05,2025,5.364517577,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,1,2,b,2025-08-07,2025-09-05,2025,1.319746125,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,1,2,c,2025-08-07,2025-09-05,2025,11.56138366,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,1,6,a,2025-08-07,2025-09-05,2025,1.791478938,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,1,6,b,2025-08-07,2025-09-05,2025,1.294324697,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,1,6,c,2025-08-07,2025-09-05,2025,2.442733648,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,1,12,a,2025-08-07,2025-09-05,2025,6.042115175,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,CorteMadera,1,12,b,2025-08-07,2025-09-05,2025,2.202901354,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,CorteMadera,1,12,c,2025-08-07,2025-09-05,2025,4.593906823,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,CorteMadera,1,24,a,2025-08-07,2025-09-05,2025,3.058051457,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,CorteMadera,1,24,b,2025-08-07,2025-09-05,2025,5.552441013,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,CorteMadera,1,24,c,2025-08-07,2025-09-05,2025,3.42392489,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,CorteMadera,1,48,a,2025-08-07,2025-09-05,2025,1.347335692,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M2,CorteMadera,1,48,b,2025-08-07,2025-09-05,2025,3.204346626,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M2,CorteMadera,1,48,c,2025-08-07,2025-09-05,2025,1.256544877,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M2,CorteMadera,2,0.5,a,2025-08-07,2025-09-05,2025,2.333351042,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,2,0.5,b,2025-08-07,2025-09-05,2025,1.196704244,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,2,0.5,c,2025-08-07,2025-09-05,2025,1.922109304,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,2,2,a,2025-08-07,2025-09-05,2025,0.809583051,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,2,2,b,2025-08-07,2025-09-05,2025,3.451243439,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,2,2,c,2025-08-07,2025-09-05,2025,1.268686455,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,2,6,a,2025-08-07,2025-09-05,2025,1.465445056,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,2,6,b,2025-08-07,2025-09-05,2025,1.08108824,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,2,6,c,2025-08-07,2025-09-05,2025,1.471515845,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,CorteMadera,2,12,a,2025-08-07,2025-09-05,2025,1.354111126,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,CorteMadera,2,12,b,2025-08-07,2025-09-05,2025,2.607385727,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,CorteMadera,2,12,c,2025-08-07,2025-09-05,2025,1.417474984,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,CorteMadera,2,24,a,2025-08-07,2025-09-05,2025,4.745622339,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,CorteMadera,2,24,b,2025-08-07,2025-09-05,2025,5.605506212,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,CorteMadera,2,24,c,2025-08-07,2025-09-05,2025,NA,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,CorteMadera,2,48,a,2025-08-07,2025-09-05,2025,2.638950215,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M2,CorteMadera,2,48,b,2025-08-07,2025-09-05,2025,6.839339834,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M2,CorteMadera,2,48,c,2025-08-07,2025-09-05,2025,3.819989656,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M3,CorteMadera,1,0.5,a,2025-09-05,2025-10-03,2025,1.958756658,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,1,0.5,b,2025-09-05,2025-10-03,2025,2.01882572,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,1,0.5,c,2025-09-05,2025-10-03,2025,5.480880816,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,1,2,a,2025-09-05,2025-10-03,2025,6.100939492,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,1,2,b,2025-09-05,2025-10-03,2025,2.565061204,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,1,2,c,2025-09-05,2025-10-03,2025,6.156292852,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,1,6,a,2025-09-05,2025-10-03,2025,5.74978811,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,1,6,b,2025-09-05,2025-10-03,2025,6.00028171,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,1,6,c,2025-09-05,2025-10-03,2025,14.63349705,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,1,12,a,2025-09-05,2025-10-03,2025,8.876579247,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,CorteMadera,1,12,b,2025-09-05,2025-10-03,2025,7.673513838,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,CorteMadera,1,12,c,2025-09-05,2025-10-03,2025,7.818858512,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,CorteMadera,1,24,a,2025-09-05,2025-10-03,2025,2.493483584,0,1,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,CorteMadera,1,24,b,2025-09-05,2025-10-03,2025,5.219103214,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,CorteMadera,1,24,c,2025-09-05,2025-10-03,2025,6.041001423,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,CorteMadera,1,48,a,2025-09-05,2025-10-03,2025,2.289529472,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M3,CorteMadera,1,48,b,2025-09-05,2025-10-03,2025,3.887310368,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M3,CorteMadera,1,48,c,2025-09-05,2025-10-03,2025,3.227112084,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M3,CorteMadera,2,0.5,a,2025-09-05,2025-10-03,2025,11.96643072,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,2,0.5,b,2025-09-05,2025-10-03,2025,4.699309345,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,2,0.5,c,2025-09-05,2025-10-03,2025,6.616859749,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,2,2,a,2025-09-05,2025-10-03,2025,1.914238186,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,2,2,b,2025-09-05,2025-10-03,2025,1.506891354,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,2,2,c,2025-09-05,2025-10-03,2025,2.139019982,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,2,6,a,2025-09-05,2025-10-03,2025,4.067966667,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,2,6,b,2025-09-05,2025-10-03,2025,3.722316936,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,2,6,c,2025-09-05,2025-10-03,2025,2.563208607,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,CorteMadera,2,12,a,2025-09-05,2025-10-03,2025,2.588695853,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,CorteMadera,2,12,b,2025-09-05,2025-10-03,2025,3.153401171,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,CorteMadera,2,12,c,2025-09-05,2025-10-03,2025,2.647136875,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,CorteMadera,2,24,a,2025-09-05,2025-10-03,2025,5.741535631,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,CorteMadera,2,24,b,2025-09-05,2025-10-03,2025,5.582324548,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,CorteMadera,2,24,c,2025-09-05,2025-10-03,2025,7.300131289,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,CorteMadera,2,48,a,2025-09-05,2025-10-03,2025,2.057281147,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M3,CorteMadera,2,48,b,2025-09-05,2025-10-03,2025,1.437671585,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M3,CorteMadera,2,48,c,2025-09-05,2025-10-03,2025,2.342749537,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Late_Dry
(Months 1-3)",Upland
M4,CorteMadera,1,0.5,a,2025-10-03,2025-11-06,2025,0.540132811,1,0,0,0,0,1,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,1,0.5,b,2025-10-03,2025-11-06,2025,0.474020518,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,1,0.5,c,2025-10-03,2025-11-06,2025,0.414057131,1,0,0,0,1,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,1,2,a,2025-10-03,2025-11-06,2025,1.103566738,0,0,0,0,1,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,1,2,b,2025-10-03,2025-11-06,2025,0.597414721,0,0,0,0,1,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,1,2,c,2025-10-03,2025-11-06,2025,0.727512618,0,0,0,0,1,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,1,6,a,2025-10-03,2025-11-06,2025,8.047622897,1,0,0,0,0,0,0,1,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,1,6,b,2025-10-03,2025-11-06,2025,NA,1,0,0,0,0,0,0,1,NA,#VALUE!,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,1,6,c,2025-10-03,2025-11-06,2025,5.180614764,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,1,12,a,2025-10-03,2025-11-06,2025,1.540508893,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform
M4,CorteMadera,1,12,b,2025-10-03,2025-11-06,2025,1.309531959,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform
M4,CorteMadera,1,12,c,2025-10-03,2025-11-06,2025,0.905276091,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform
M4,CorteMadera,1,24,a,2025-10-03,2025-11-06,2025,3.92281683,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform
M4,CorteMadera,1,24,b,2025-10-03,2025-11-06,2025,5.60179168,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform
M4,CorteMadera,1,24,c,2025-10-03,2025-11-06,2025,4.026654739,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform
M4,CorteMadera,1,48,a,2025-10-03,2025-11-06,2025,6.177246024,0,0,0,0,0,0,0,1,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Upland
M4,CorteMadera,1,48,b,2025-10-03,2025-11-06,2025,8.077673939,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Upland
M4,CorteMadera,1,48,c,2025-10-03,2025-11-06,2025,9.794698031,0,0,0,0,0,0,0,1,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Upland
M4,CorteMadera,2,0.5,a,2025-10-03,2025-11-06,2025,0.123440435,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,2,0.5,b,2025-10-03,2025-11-06,2025,0.085899749,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,2,0.5,c,2025-10-03,2025-11-06,2025,0.009431404,0,0,0,0,1,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,2,2,a,2025-10-03,2025-11-06,2025,0.28155515,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,2,2,b,2025-10-03,2025-11-06,2025,0.221314368,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,2,2,c,2025-10-03,2025-11-06,2025,0.354278673,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,2,6,a,2025-10-03,2025-11-06,2025,1.627703148,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,2,6,b,2025-10-03,2025-11-06,2025,2.068020267,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,2,6,c,2025-10-03,2025-11-06,2025,0.774577173,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M4,CorteMadera,2,12,a,2025-10-03,2025-11-06,2025,1.111611171,0,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Platform
M4,CorteMadera,2,12,b,2025-10-03,2025-11-06,2025,0.683222005,0,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Platform
M4,CorteMadera,2,12,c,2025-10-03,2025-11-06,2025,1.148781999,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform
M4,CorteMadera,2,24,a,2025-10-03,2025-11-06,2025,3.995401655,1,0,0,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Platform
M4,CorteMadera,2,24,b,2025-10-03,2025-11-06,2025,1.927612551,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform
M4,CorteMadera,2,24,c,2025-10-03,2025-11-06,2025,2.836540999,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform
M4,CorteMadera,2,48,a,2025-10-03,2025-11-06,2025,6.511598544,0,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Upland
M4,CorteMadera,2,48,b,2025-10-03,2025-11-06,2025,5.529021925,0,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Upland
M4,CorteMadera,2,48,c,2025-10-03,2025-11-06,2025,5.826712173,0,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Upland
M5,CorteMadera,1,0.5,a,2025-11-06,2025-12-03,2025,0.722375688,0,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M5,CorteMadera,1,0.5,b,2025-11-06,2025-12-03,2025,0.476285904,0,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M5,CorteMadera,1,0.5,c,2025-11-06,2025-12-03,2025,0.704910125,0,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M5,CorteMadera,1,2,a,2025-11-06,2025-12-03,2025,0.967417537,0,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M5,CorteMadera,1,2,b,2025-11-06,2025-12-03,2025,0.673006363,0,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M5,CorteMadera,1,2,c,2025-11-06,2025-12-03,2025,1.100563346,0,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M5,CorteMadera,1,6,a,2025-11-06,2025-12-03,2025,5.701400183,1,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
M5,CorteMadera,1,6,b,2025-11-06,2025-12-03,2025,4.536156035,0,0,1,0,0,0,0,0,0,Review,Scarped,East.facing,"Tran
(Months 4-6)",Edge
