Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,Bio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area
M1,GiantMarsh,1,12,b,2025-07-09,2025-08-06,2025,8.591784529,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M1,GiantMarsh,1,12,c,2025-07-09,2025-08-06,2025,9.243000523,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M1,GiantMarsh,1,24,a,2025-07-09,2025-08-06,2025,6.476343057,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M1,GiantMarsh,1,24,b,2025-07-09,2025-08-06,2025,5.396503433,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M1,GiantMarsh,1,24,c,2025-07-09,2025-08-06,2025,7.398318942,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M1,GiantMarsh,1,48,a,2025-07-09,2025-08-06,2025,6.348513849,1,0,0,0,0,0,0,0,0,Review,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M1,GiantMarsh,1,48,b,2025-07-09,2025-08-06,2025,2.227776231,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M1,GiantMarsh,1,48,c,2025-07-09,2025-08-06,2025,2.166359826,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M1,GiantMarsh,2,0.5,a,2025-07-09,2025-08-06,2025,NA,1,0,0,0,0,0,0,0,1,Review,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M1,GiantMarsh,2,0.5,b,2025-07-09,2025-08-06,2025,NA,1,0,0,0,0,0,0,0,0,Review,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M1,GiantMarsh,2,0.5,c,2025-07-09,2025-08-06,2025,NA,1,0,0,0,0,0,0,0,1,Review,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M1,GiantMarsh,2,2,a,2025-07-09,2025-08-06,2025,154.6275886,1,0,0,0,0,0,0,0,0,Review,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M1,GiantMarsh,2,2,b,2025-07-09,2025-08-06,2025,324.3091016,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M1,GiantMarsh,2,2,c,2025-07-09,2025-08-06,2025,26.81982545,0,1,0,0,0,0,0,0,0,Review,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M1,GiantMarsh,2,6,a,2025-07-09,2025-08-06,2025,8.927216905,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M1,GiantMarsh,2,6,b,2025-07-09,2025-08-06,2025,8.96584075,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M1,GiantMarsh,2,6,c,2025-07-09,2025-08-06,2025,8.927946716,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M1,GiantMarsh,2,12,a,2025-07-09,2025-08-06,2025,7.04138521,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M1,GiantMarsh,2,12,b,2025-07-09,2025-08-06,2025,6.71521582,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M1,GiantMarsh,2,12,c,2025-07-09,2025-08-06,2025,7.302040026,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M1,GiantMarsh,2,24,a,2025-07-09,2025-08-06,2025,2.9883516,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M1,GiantMarsh,2,24,b,2025-07-09,2025-08-06,2025,3.04364882,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M1,GiantMarsh,2,24,c,2025-07-09,2025-08-06,2025,3.186130388,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M1,GiantMarsh,2,48,a,2025-07-09,2025-08-06,2025,3.15996947,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M1,GiantMarsh,2,48,b,2025-07-09,2025-08-06,2025,3.492482602,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M1,GiantMarsh,2,48,c,2025-07-09,2025-08-06,2025,2.352124802,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M2,GiantMarsh,1,0.5,a,2025-08-06,2025-09-06,2025,15.54275104,1,0,0,0,0,0,0,0,0,Review,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,1,0.5,b,2025-08-06,2025-09-06,2025,6.333187817,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,1,0.5,c,2025-08-06,2025-09-06,2025,7.596539601,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,1,2,a,2025-08-06,2025-09-06,2025,2.407999714,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,1,2,b,2025-08-06,2025-09-06,2025,24.22648814,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,1,2,c,2025-08-06,2025-09-06,2025,36.66235214,0,1,0,0,0,0,0,0,0,Review,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,1,6,a,2025-08-06,2025-09-06,2025,9.575461137,0,1,0,0,0,0,0,0,0,Review,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,1,6,b,2025-08-06,2025-09-06,2025,4.188405407,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,1,6,c,2025-08-06,2025-09-06,2025,7.719756331,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,1,12,a,2025-08-06,2025-09-06,2025,7.482957101,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M2,GiantMarsh,1,12,b,2025-08-06,2025-09-06,2025,6.810538557,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M2,GiantMarsh,1,12,c,2025-08-06,2025-09-06,2025,6.133708551,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M2,GiantMarsh,1,24,a,2025-08-06,2025-09-06,2025,3.334254863,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M2,GiantMarsh,1,24,b,2025-08-06,2025-09-06,2025,2.452165052,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M2,GiantMarsh,1,24,c,2025-08-06,2025-09-06,2025,2.91962803,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M2,GiantMarsh,1,48,a,2025-08-06,2025-09-06,2025,2.196503013,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M2,GiantMarsh,1,48,b,2025-08-06,2025-09-06,2025,2.040732727,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M2,GiantMarsh,1,48,c,2025-08-06,2025-09-06,2025,1.662868088,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M2,GiantMarsh,2,0.5,a,2025-08-06,2025-09-06,2025,NA,1,1,0,0,0,0,0,0,0,Review,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,2,0.5,b,2025-08-06,2025-09-06,2025,498.2268996,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,2,0.5,c,2025-08-06,2025-09-06,2025,374.9298503,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,2,2,a,2025-08-06,2025-09-06,2025,490.8347578,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,2,2,b,2025-08-06,2025-09-06,2025,557.8402693,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,2,2,c,2025-08-06,2025-09-06,2025,742.0371115,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,2,6,a,2025-08-06,2025-09-06,2025,12.75389501,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,2,6,b,2025-08-06,2025-09-06,2025,11.3595177,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,2,6,c,2025-08-06,2025-09-06,2025,9.972999888,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M2,GiantMarsh,2,12,a,2025-08-06,2025-09-06,2025,3.579319248,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M2,GiantMarsh,2,12,b,2025-08-06,2025-09-06,2025,3.749642293,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M2,GiantMarsh,2,12,c,2025-08-06,2025-09-06,2025,3.872808316,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M2,GiantMarsh,2,24,a,2025-08-06,2025-09-06,2025,1.351226102,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M2,GiantMarsh,2,24,b,2025-08-06,2025-09-06,2025,1.204684394,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M2,GiantMarsh,2,24,c,2025-08-06,2025-09-06,2025,1.231153173,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M2,GiantMarsh,2,48,a,2025-08-06,2025-09-06,2025,1.140236467,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M2,GiantMarsh,2,48,b,2025-08-06,2025-09-06,2025,0.925748084,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M2,GiantMarsh,2,48,c,2025-08-06,2025-09-06,2025,1.288350075,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M3,GiantMarsh,1,0.5,a,2025-09-06,2025-10-07,2025,2.202283551,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,1,0.5,b,2025-09-06,2025-10-07,2025,2.172316026,0,1,0,0,0,0,0,0,0,Review,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,1,0.5,c,2025-09-06,2025-10-07,2025,2.235141346,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,1,2,a,2025-09-06,2025-10-07,2025,2.836773653,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,1,2,b,2025-09-06,2025-10-07,2025,31.50377978,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,1,2,c,2025-09-06,2025-10-07,2025,61.89211857,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,1,6,a,2025-09-06,2025-10-07,2025,5.843109752,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,1,6,b,2025-09-06,2025-10-07,2025,6.910734549,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,1,6,c,2025-09-06,2025-10-07,2025,6.2030243,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,1,12,a,2025-09-06,2025-10-07,2025,4.274961357,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M3,GiantMarsh,1,12,b,2025-09-06,2025-10-07,2025,3.935785756,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M3,GiantMarsh,1,12,c,2025-09-06,2025-10-07,2025,3.468322778,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M3,GiantMarsh,1,24,a,2025-09-06,2025-10-07,2025,1.776552001,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M3,GiantMarsh,1,24,b,2025-09-06,2025-10-07,2025,1.747243659,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M3,GiantMarsh,1,24,c,2025-09-06,2025-10-07,2025,2.202841322,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M3,GiantMarsh,1,48,a,2025-09-06,2025-10-07,2025,2.495924739,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M3,GiantMarsh,1,48,b,2025-09-06,2025-10-07,2025,2.32078458,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M3,GiantMarsh,1,48,c,2025-09-06,2025-10-07,2025,1.998697061,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M3,GiantMarsh,2,0.5,a,2025-09-06,2025-10-07,2025,611.2994449,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,2,0.5,b,2025-09-06,2025-10-07,2025,1234.412078,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,2,0.5,c,2025-09-06,2025-10-07,2025,978.2368395,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,2,2,a,2025-09-06,2025-10-07,2025,47.65074916,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,2,2,b,2025-09-06,2025-10-07,2025,178.9319891,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,2,2,c,2025-09-06,2025-10-07,2025,16.56879653,0,1,0,0,0,0,0,0,0,Review,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,2,6,a,2025-09-06,2025-10-07,2025,6.442003909,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,2,6,b,2025-09-06,2025-10-07,2025,7.085367643,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,2,6,c,2025-09-06,2025-10-07,2025,8.272254065,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Edge
M3,GiantMarsh,2,12,a,2025-09-06,2025-10-07,2025,3.122910282,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M3,GiantMarsh,2,12,b,2025-09-06,2025-10-07,2025,2.800670643,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M3,GiantMarsh,2,12,c,2025-09-06,2025-10-07,2025,2.912681243,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M3,GiantMarsh,2,24,a,2025-09-06,2025-10-07,2025,0.949782953,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M3,GiantMarsh,2,24,b,2025-09-06,2025-10-07,2025,1.008095397,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M3,GiantMarsh,2,24,c,2025-09-06,2025-10-07,2025,0.989131176,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Platform
M3,GiantMarsh,2,48,a,2025-09-06,2025-10-07,2025,1.725287756,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M3,GiantMarsh,2,48,b,2025-09-06,2025-10-07,2025,1.1647784,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M3,GiantMarsh,2,48,c,2025-09-06,2025-10-07,2025,1.382866942,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Late_Dry
(Months 1-3)",Upland
M4,GiantMarsh,1,0.5,a,2025-10-07,2025-11-04,2025,3.667637248,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,1,0.5,b,2025-10-07,2025-11-04,2025,1.553262424,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,1,0.5,c,2025-10-07,2025-11-04,2025,2.538844146,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,1,2,a,2025-10-07,2025-11-04,2025,11.83321214,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,1,2,b,2025-10-07,2025-11-04,2025,20.7538046,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,1,2,c,2025-10-07,2025-11-04,2025,35.80671844,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,1,6,a,2025-10-07,2025-11-04,2025,8.739992307,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,1,6,b,2025-10-07,2025-11-04,2025,6.234045796,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,1,6,c,2025-10-07,2025-11-04,2025,10.29011093,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,1,12,a,2025-10-07,2025-11-04,2025,3.109444091,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Platform
M4,GiantMarsh,1,12,b,2025-10-07,2025-11-04,2025,2.622603997,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Platform
M4,GiantMarsh,1,12,c,2025-10-07,2025-11-04,2025,3.227841896,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Platform
M4,GiantMarsh,1,24,a,2025-10-07,2025-11-04,2025,1.843278098,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Platform
M4,GiantMarsh,1,24,b,2025-10-07,2025-11-04,2025,1.141424447,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Platform
M4,GiantMarsh,1,24,c,2025-10-07,2025-11-04,2025,1.147824328,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Platform
M4,GiantMarsh,1,48,a,2025-10-07,2025-11-04,2025,-0.411332723,0,0,0,0,0,0,0,0,1,Review,Scarped,West.facing,"Tran
(Months 4-6)",Upland
M4,GiantMarsh,1,48,b,2025-10-07,2025-11-04,2025,-0.341383143,0,0,0,0,0,0,0,0,1,Review,Scarped,West.facing,"Tran
(Months 4-6)",Upland
M4,GiantMarsh,1,48,c,2025-10-07,2025-11-04,2025,-0.085949283,0,0,0,0,0,0,0,0,1,Review,Scarped,West.facing,"Tran
(Months 4-6)",Upland
M4,GiantMarsh,2,0.5,a,2025-10-07,2025-11-04,2025,676.3348542,1,0,0,1,0,0,0,0,0,Review,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,2,0.5,b,2025-10-07,2025-11-04,2025,16.97602203,0,0,0,1,0,0,0,0,0,Review,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,2,0.5,c,2025-10-07,2025-11-04,2025,8.246640052,0,0,0,1,0,0,0,0,0,Review,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,2,2,a,2025-10-07,2025-11-04,2025,5.843372339,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,2,2,b,2025-10-07,2025-11-04,2025,2014.574739,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,2,2,c,2025-10-07,2025-11-04,2025,1265.263947,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,2,6,a,2025-10-07,2025-11-04,2025,5.425920431,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,2,6,b,2025-10-07,2025-11-04,2025,5.61640111,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,2,6,c,2025-10-07,2025-11-04,2025,5.956874796,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M4,GiantMarsh,2,12,a,2025-10-07,2025-11-04,2025,2.381990915,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Platform
M4,GiantMarsh,2,12,b,2025-10-07,2025-11-04,2025,2.052790002,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Platform
M4,GiantMarsh,2,12,c,2025-10-07,2025-11-04,2025,2.353247588,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Platform
M4,GiantMarsh,2,24,a,2025-10-07,2025-11-04,2025,0.817500629,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Platform
M4,GiantMarsh,2,24,b,2025-10-07,2025-11-04,2025,0.835689766,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Platform
M4,GiantMarsh,2,24,c,2025-10-07,2025-11-04,2025,0.746035288,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Platform
M4,GiantMarsh,2,48,a,2025-10-07,2025-11-04,2025,2.786362363,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Upland
M4,GiantMarsh,2,48,b,2025-10-07,2025-11-04,2025,2.962976632,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Upland
M4,GiantMarsh,2,48,c,2025-10-07,2025-11-04,2025,2.790011418,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Upland
M5,GiantMarsh,1,0.5,a,2025-11-04,2025-12-11,2025,0.256134842,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M5,GiantMarsh,1,0.5,b,2025-11-04,2025-12-11,2025,0.6677604,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M5,GiantMarsh,1,0.5,c,2025-11-04,2025-12-11,2025,1.801228238,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M5,GiantMarsh,1,2,a,2025-11-04,2025-12-11,2025,1.678535017,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
M5,GiantMarsh,1,2,b,2025-11-04,2025-12-11,2025,20.26634546,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Tran
(Months 4-6)",Edge
