Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,Bio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area
M2,Buck'sLanding,1,2,a,2025-08-05,2025-09-03,2025,1.378773705,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,1,2,b,2025-08-05,2025-09-03,2025,1.198492959,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,1,2,c,2025-08-05,2025-09-03,2025,1.033118167,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,1,6,a,2025-08-05,2025-09-03,2025,4.793755022,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,1,6,b,2025-08-05,2025-09-03,2025,4.056858827,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,1,6,c,2025-08-05,2025-09-03,2025,4.182014642,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,1,12,a,2025-08-05,2025-09-03,2025,1.096427822,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,1,12,b,2025-08-05,2025-09-03,2025,1.357959572,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,1,12,c,2025-08-05,2025-09-03,2025,1.799609458,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,1,18,a,2025-08-05,2025-09-03,2025,3.023361235,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,1,18,b,2025-08-05,2025-09-03,2025,2.563227965,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,1,18,c,2025-08-05,2025-09-03,2025,2.359964947,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,1,24,a,2025-08-05,2025-09-03,2025,1.488427328,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,1,24,b,2025-08-05,2025-09-03,2025,1.909750912,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,1,24,c,2025-08-05,2025-09-03,2025,1.763672557,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,1,48,a,2025-08-05,2025-09-03,2025,1.990405678,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland
M2,Buck'sLanding,1,48,b,2025-08-05,2025-09-03,2025,1.967965441,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland
M2,Buck'sLanding,1,48,c,2025-08-05,2025-09-03,2025,2.656024308,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland
M2,Buck'sLanding,2,0.5,a,2025-08-05,2025-09-03,2025,6.193613878,1,0,0,0,0,0,0,0,0,Review,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,2,0.5,b,2025-08-05,2025-09-03,2025,1.856848324,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,2,0.5,c,2025-08-05,2025-09-03,2025,7.910183618,1,0,0,0,0,0,0,0,0,Review,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,2,2,a,2025-08-05,2025-09-03,2025,2.154804807,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,2,2,b,2025-08-05,2025-09-03,2025,1.535259128,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,2,2,c,2025-08-05,2025-09-03,2025,0.986719996,1,0,0,0,0,0,0,0,0,Review,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,2,6,a,2025-08-05,2025-09-03,2025,5.834190658,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,2,6,b,2025-08-05,2025-09-03,2025,4.440727812,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,2,6,c,2025-08-05,2025-09-03,2025,4.821615606,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M2,Buck'sLanding,2,12,a,2025-08-05,2025-09-03,2025,2.235838997,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,2,12,b,2025-08-05,2025-09-03,2025,3.723182256,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,2,12,c,2025-08-05,2025-09-03,2025,3.207165207,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,2,24,a,2025-08-05,2025-09-03,2025,2.060815988,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,2,24,b,2025-08-05,2025-09-03,2025,2.36657777,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,2,24,c,2025-08-05,2025-09-03,2025,2.168138861,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M2,Buck'sLanding,2,48,a,2025-08-05,2025-09-03,2025,3.30652017,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland
M2,Buck'sLanding,2,48,b,2025-08-05,2025-09-03,2025,2.25399716,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland
M2,Buck'sLanding,2,48,c,2025-08-05,2025-09-03,2025,3.017832481,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland
M3,Buck'sLanding,1,0.5,a,2025-09-03,2025-10-08,2025,7.780863427,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,1,0.5,b,2025-09-03,2025-10-08,2025,7.164947831,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,1,0.5,c,2025-09-03,2025-10-08,2025,5.316976487,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,1,2,a,2025-09-03,2025-10-08,2025,2.349138191,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,1,2,b,2025-09-03,2025-10-08,2025,1.993753904,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,1,2,c,2025-09-03,2025-10-08,2025,1.665226663,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,1,6,a,2025-09-03,2025-10-08,2025,3.068080648,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,1,6,b,2025-09-03,2025-10-08,2025,4.850571101,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,1,6,c,2025-09-03,2025-10-08,2025,4.885871499,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,1,12,a,2025-09-03,2025-10-08,2025,1.480775347,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,1,12,b,2025-09-03,2025-10-08,2025,1.304273357,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,1,12,c,2025-09-03,2025-10-08,2025,1.283928471,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,1,18,a,2025-09-03,2025-10-08,2025,1.582993802,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,1,18,b,2025-09-03,2025-10-08,2025,1.446373178,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,1,18,c,2025-09-03,2025-10-08,2025,1.187952707,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,1,24,a,2025-09-03,2025-10-08,2025,1.15453859,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,1,24,b,2025-09-03,2025-10-08,2025,1.439456815,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,1,24,c,2025-09-03,2025-10-08,2025,1.410354196,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,1,48,a,2025-09-03,2025-10-08,2025,1.885292757,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland
M3,Buck'sLanding,1,48,b,2025-09-03,2025-10-08,2025,1.81060502,0,0,0,0,1,0,0,0,0,Review,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland
M3,Buck'sLanding,1,48,c,2025-09-03,2025-10-08,2025,2.232368426,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland
M3,Buck'sLanding,2,0.5,a,2025-09-03,2025-10-08,2025,8.378320417,1,0,0,0,1,0,0,0,0,Review,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,2,0.5,b,2025-09-03,2025-10-08,2025,8.805652843,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,2,0.5,c,2025-09-03,2025-10-08,2025,5.038660245,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,2,2,a,2025-09-03,2025-10-08,2025,2.109266148,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,2,2,b,2025-09-03,2025-10-08,2025,1.865352075,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,2,2,c,2025-09-03,2025-10-08,2025,2.00044571,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,2,6,a,2025-09-03,2025-10-08,2025,3.617617123,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,2,6,b,2025-09-03,2025-10-08,2025,4.067270539,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,2,6,c,2025-09-03,2025-10-08,2025,2.91771712,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Edge
M3,Buck'sLanding,2,12,a,2025-09-03,2025-10-08,2025,2.516792625,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,2,12,b,2025-09-03,2025-10-08,2025,3.128306899,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,2,12,c,2025-09-03,2025-10-08,2025,2.343973374,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,2,24,a,2025-09-03,2025-10-08,2025,1.595569007,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,2,24,b,2025-09-03,2025-10-08,2025,1.370832122,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,2,24,c,2025-09-03,2025-10-08,2025,1.668325553,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Platform
M3,Buck'sLanding,2,48,a,2025-09-03,2025-10-08,2025,1.952210815,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland
M3,Buck'sLanding,2,48,b,2025-09-03,2025-10-08,2025,2.045581715,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland
M3,Buck'sLanding,2,48,c,2025-09-03,2025-10-08,2025,2.62363696,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Late_Dry
(Months 1-3)",Upland
M4,Buck'sLanding,1,0.5,a,2025-10-08,2025-11-15,2025,5.220943992,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,1,0.5,b,2025-10-08,2025-11-15,2025,2.172284,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,1,0.5,c,2025-10-08,2025-11-15,2025,3.315221254,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,1,2,a,2025-10-08,2025-11-15,2025,0.280708368,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,1,2,b,2025-10-08,2025-11-15,2025,2.245005089,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,1,2,c,2025-10-08,2025-11-15,2025,1.417978506,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,1,6,a,2025-10-08,2025-11-15,2025,2.613326237,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,1,6,b,2025-10-08,2025-11-15,2025,0.875920968,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,1,6,c,2025-10-08,2025-11-15,2025,0.952199516,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,1,12,a,2025-10-08,2025-11-15,2025,0.73689049,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Platform
M4,Buck'sLanding,1,12,b,2025-10-08,2025-11-15,2025,1.234976175,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Platform
M4,Buck'sLanding,1,12,c,2025-10-08,2025-11-15,2025,0.995633614,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Platform
M4,Buck'sLanding,1,18,a,2025-10-08,2025-11-15,2025,1.350841801,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Platform
M4,Buck'sLanding,1,18,b,2025-10-08,2025-11-15,2025,0.906118007,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Platform
M4,Buck'sLanding,1,18,c,2025-10-08,2025-11-15,2025,0.600300594,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Platform
M4,Buck'sLanding,1,24,a,2025-10-08,2025-11-15,2025,1.538559834,1,0,0,0,0,0,0,0,0,Review,Ramped,East.facing,"Tran
(Months 4-6)",Platform
M4,Buck'sLanding,1,24,b,2025-10-08,2025-11-15,2025,0.272311109,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Platform
M4,Buck'sLanding,1,24,c,2025-10-08,2025-11-15,2025,0.25365513,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Platform
M4,Buck'sLanding,1,48,a,2025-10-08,2025-11-15,2025,0.546855971,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Upland
M4,Buck'sLanding,1,48,b,2025-10-08,2025-11-15,2025,0.746735552,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Upland
M4,Buck'sLanding,1,48,c,2025-10-08,2025-11-15,2025,0.799104664,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Upland
M4,Buck'sLanding,2,0.5,a,2025-10-08,2025-11-15,2025,3.129323316,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,2,0.5,b,2025-10-08,2025-11-15,2025,2.277601346,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,2,0.5,c,2025-10-08,2025-11-15,2025,4.518056196,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,2,2,a,2025-10-08,2025-11-15,2025,-0.206911768,0,0,0,0,0,0,0,0,1,Review,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,2,2,b,2025-10-08,2025-11-15,2025,-1.6492547339999999,0,0,0,0,0,0,0,0,1,Review,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,2,2,c,2025-10-08,2025-11-15,2025,2.993271176,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,2,6,a,2025-10-08,2025-11-15,2025,1.177270873,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,2,6,b,2025-10-08,2025-11-15,2025,4.543165241,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
M4,Buck'sLanding,2,6,c,2025-10-08,2025-11-15,2025,5.485809256,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Tran
(Months 4-6)",Edge
